"...1","id","Autor","titulo","fecha","Técnica","soporte","dimension","procedencia","url_ficha","url","path","tweet","tweetsize","tuiteadoya"
1584,"D004045","Francisco de Goya y Lucientes","Comer vien veber mejor y dormir olgar y pasear","1808 - 1814","Aguada; Pincel; Pluma; Tinta ferrogálica","Papel verjurado","Alto: 206 mm.; Ancho: 142 mm.","Javier Goya, Madrid, 1828; Mariano Goya, Madrid, 1854; Federico de Madrazo y/o Román Garreta, Madrid, c. 1855-1860; Museo de la Trinidad, Madrid, 5-4-1866; Museo del Prado, 1872.","https://www.museodelprado.es/coleccion/obra-de-arte/comer-vien-veber-mejor-y-dormir-olgar-y-pasear/091aad41-10f0-4ddf-b646-df6061cd8f6d?searchid=83271039-90f4-7875-dc29-c302c2590974","https://content3.cdnprado.net/imagenes/Documentos/imgsem/09/091a/091aad41-10f0-4ddf-b646-df6061cd8f6d/8d1a0e68-b07c-4f62-990c-f1757de972ee.jpg","data/images/D004045.jpg","Comer vien veber mejor y dormir olgar y pasear - Francisco de Goya y Lucientes (1808 - 1814)  https://www.museodelprado.es/coleccion/obra-de-arte/comer-vien-veber-mejor-y-dormir-olgar-y-pasear/091aad41-10f0-4ddf-b646-df6061cd8f6d?searchid=83271039-90f4-7875-dc29-c302c2590974",TRUE,FALSE
2084,"O000070","Taller Mogol","Taza de ágata con ramos de oro y rubíes","1580 - 1620","Cincelado; Engastado; Kundan","Ágata; Oro; Rubí","Alto: 6,1 cm.; Diámetro: 7 cm.; Peso: 82 g.; Diámetro de la base: 3,5 cm.","Colección Real","https://www.museodelprado.es/coleccion/obra-de-arte/taza-de-agata-con-ramos-de-oro-y-rubies/f90e6f5e-a641-468a-903a-c542e8c34bf6?searchid=83271039-90f4-7875-dc29-c302c2590974","https://content3.cdnprado.net/imagenes/Documentos/imgsem/f9/f90e/f90e6f5e-a641-468a-903a-c542e8c34bf6/d69ecb78-d9d6-4abf-8b39-78a72e732762.jpg","data/images/O000070.jpg","Taza de ágata con ramos de oro y rubíes - Taller Mogol (1580 - 1620)  https://www.museodelprado.es/coleccion/obra-de-arte/taza-de-agata-con-ramos-de-oro-y-rubies/f90e6f5e-a641-468a-903a-c542e8c34bf6?searchid=83271039-90f4-7875-dc29-c302c2590974",TRUE,FALSE
513,"P001685","Pedro Pablo Rubens","María de Medicis, reina de Francia","Hacia 1622","Óleo","Lienzo","Alto: 131 cm.; Ancho: 108 cm.","Colección Real (Real Alcázar, Madrid, Galeria del cierzo, 1686, s.n.; Real Alcázar, Galeria del cierzo, 1701-1703, nº185; Real Alcázar, Pinturas que estan en las Bobedas de Palacio, 1734, nº218; Palacio Nuevo, Madrid, Pinturas existentes antiguas, Primera sala de la furriera, 1747, nº125; Palacio Nuevo, Antecámara del señor infante don Luis, 1772, nº125; Palacio Nuevo, Pieza de librería de Apolo, 1794, nº125; [¿]Museo Real de Pinturas a la muerte de Fernando VII, Madrid, Salón 2º Escuela Flamenca, 1834, nº386 [?])","https://www.museodelprado.es/coleccion/obra-de-arte/maria-de-medicis-reina-de-francia/4f44351b-0f3c-4deb-90cb-3f2d85f2b092?searchid=83271039-90f4-7875-dc29-c302c2590974","https://content3.cdnprado.net/imagenes/Documentos/imgsem/4f/4f44/4f44351b-0f3c-4deb-90cb-3f2d85f2b092/ab411819-edfb-4a1f-a14d-73e26c3760a4.jpg","data/images/P001685.jpg","María de Medicis, reina de Francia - Pedro Pablo Rubens (Hacia 1622)  https://www.museodelprado.es/coleccion/obra-de-arte/maria-de-medicis-reina-de-francia/4f44351b-0f3c-4deb-90cb-3f2d85f2b092?searchid=83271039-90f4-7875-dc29-c302c2590974",TRUE,FALSE
2014,"G002125","Francisco de Goya y Lucientes","Si sabrá mas el discipulo?","1797 - 1799","Aguafuerte; Escoplo; Aguatinta bruñida","Papel verjurado, ahuesado","Alto: 306 mm.; Ancho: 201 mm.; Alto huella de la plancha: 213 mm.; Ancho huella de la plancha: 151 mm.","Colección Plácido Arango Arias; donación Plácido Arango Arias, 1991.","https://www.museodelprado.es/coleccion/obra-de-arte/si-sabra-mas-el-discipulo/2652e5e9-1e17-4df4-ae8f-8f294a39bd83?searchid=83271039-90f4-7875-dc29-c302c2590974","https://content3.cdnprado.net/imagenes/Documentos/imgsem/26/2652/2652e5e9-1e17-4df4-ae8f-8f294a39bd83/5e9e3c2a-87a2-4f9f-8740-e6ae128cec0f.jpg","data/images/G002125.jpg","Si sabrá mas el discipulo? - Francisco de Goya y Lucientes (1797 - 1799)  https://www.museodelprado.es/coleccion/obra-de-arte/si-sabra-mas-el-discipulo/2652e5e9-1e17-4df4-ae8f-8f294a39bd83?searchid=83271039-90f4-7875-dc29-c302c2590974",TRUE,FALSE
584,"P007134","Francisco de Herrera el Viejo","San Buenaventura recibe el hábito de San Francisco","1628","Óleo","Lienzo","Alto: 231 cm.; Ancho: 215 cm.","Donación Joaquín Carvallo Sánchez, 1922","https://www.museodelprado.es/coleccion/obra-de-arte/san-buenaventura-recibe-el-habito-de-san-francisco/ca182669-0463-4267-9692-b481615aaa5e?searchid=83271039-90f4-7875-dc29-c302c2590974","https://content3.cdnprado.net/imagenes/Documentos/imgsem/ca/ca18/ca182669-0463-4267-9692-b481615aaa5e/6d372d2e-3da8-4282-845b-0d824a487396.jpg","data/images/P007134.jpg","San Buenaventura recibe el hábito de San Francisco - Francisco de Herrera el Viejo (1628)  https://www.museodelprado.es/coleccion/obra-de-arte/san-buenaventura-recibe-el-habito-de-san-francisco/ca182669-0463-4267-9692-b481615aaa5e?searchid=83271039-90f4-7875-dc29-c302c2590974",TRUE,FALSE
980,"P000937","Luis Egidio Meléndez","Bodegón: pan, granadas, higos y objetos","1770","Óleo","Lienzo","Alto: 36 cm.; Ancho: 49 cm.","Colección Real (Palacio Real Nuevo, Madrid, gabinete de historia natural del príncipe de Asturias, 1771; Casita del Príncipe, San Lorenzo de El Escorial, Madrid, 1778; Palacio de Aranjuez, Madrid, pabellón grande del embarcadero, h. 1785; Aranjuez, habitaciones del príncipe, h. 1800, nº 7; Aranjuez, pieza de cubierto del rey, 1818, nº 7).","https://www.museodelprado.es/coleccion/obra-de-arte/bodegon-pan-granadas-higos-y-objetos/dab7769d-e01b-4d97-a720-4cae34b8398d?searchid=83271039-90f4-7875-dc29-c302c2590974","https://content3.cdnprado.net/imagenes/Documentos/imgsem/da/dab7/dab7769d-e01b-4d97-a720-4cae34b8398d/13746ab0-d88f-4e40-ad57-f9c26ee756d5.jpg","data/images/P000937.jpg","Bodegón: pan, granadas, higos y objetos - Luis Egidio Meléndez (1770)  https://www.museodelprado.es/coleccion/obra-de-arte/bodegon-pan-granadas-higos-y-objetos/dab7769d-e01b-4d97-a720-4cae34b8398d?searchid=83271039-90f4-7875-dc29-c302c2590974",TRUE,FALSE
1857,"E000514","Anónimo","Rey godo, anterior a Leovigildo","Siglo XVIII","Esculpido","Piedra de Colmenar","Alto: 460 cm.","Colección Real","https://www.museodelprado.es/coleccion/obra-de-arte/rey-godo-anterior-a-leovigildo/7b7f9c06-cfc5-4cd6-af18-959f3e92b6e1?searchid=83271039-90f4-7875-dc29-c302c2590974","https://content3.cdnprado.net/imagenes/Documentos/imgsem/7b/7b7f/7b7f9c06-cfc5-4cd6-af18-959f3e92b6e1/496503e6-622e-417f-ace3-6701c99a0684.jpg","data/images/E000514.jpg","Rey godo, anterior a Leovigildo - Anónimo (Siglo XVIII)  https://www.museodelprado.es/coleccion/obra-de-arte/rey-godo-anterior-a-leovigildo/7b7f9c06-cfc5-4cd6-af18-959f3e92b6e1?searchid=83271039-90f4-7875-dc29-c302c2590974",TRUE,FALSE
1242,"P004299","Antonio María Esquivel y Suárez de Urbina","Los poetas contemporáneos. Una lectura de Zorrilla en el estudio del pintor","1846","Óleo","Lienzo","Alto: 144 cm.; Ancho: 217 cm.","Cesión por el Ministerio de Fomento, 1866; Museo de la Trinidad, 1866; Museo del Prado, 1872; Museo de Arte Moderno, 1896; Museo Español de Arte Contemporáneo, hasta 1971","https://www.museodelprado.es/coleccion/obra-de-arte/los-poetas-contemporaneos-una-lectura-de-zorrilla/3a2f6b1a-9d87-4f5b-855b-3c84981a98e6?searchid=83271039-90f4-7875-dc29-c302c2590974","https://content3.cdnprado.net/imagenes/Documentos/imgsem/3a/3a2f/3a2f6b1a-9d87-4f5b-855b-3c84981a98e6/ecc40875-e1fc-4a52-a846-c3de9c6577e6.jpg","data/images/P004299.jpg","Los poetas contemporáneos. Una lectura de Zorrilla en el estudio del pintor - Antonio María Esquivel y Suárez de Urbina (1846)  https://www.museodelprado.es/coleccion/obra-de-arte/los-poetas-contemporaneos-una-lectura-de-zorrilla/3a2f6b1a-9d87-4f5b-855b-3c84981a98e6?searchid=83271039-90f4-7875-dc29-c302c2590974",TRUE,FALSE
824,"P000833","Francisco de Herrera el Mozo","El triunfo de San Hermenegildo","1654","Óleo","Lienzo","Alto: 326 cm.; Ancho: 228 cm.","Altar mayor de la Iglesia de los Carmetilas Descalzos, Madrid; Colección Real (adquirido por Fernando VII para el Museo del Prado en 1831)","https://www.museodelprado.es/coleccion/obra-de-arte/el-triunfo-de-san-hermenegildo/77c47f23-369f-4677-afc8-c56523b4f46d?searchid=83271039-90f4-7875-dc29-c302c2590974","https://content3.cdnprado.net/imagenes/Documentos/imgsem/77/77c4/77c47f23-369f-4677-afc8-c56523b4f46d/6f773778-2149-4a5f-b84a-fdfe495e49ef.jpg","data/images/P000833.jpg","El triunfo de San Hermenegildo - Francisco de Herrera el Mozo (1654)  https://www.museodelprado.es/coleccion/obra-de-arte/el-triunfo-de-san-hermenegildo/77c47f23-369f-4677-afc8-c56523b4f46d?searchid=83271039-90f4-7875-dc29-c302c2590974",TRUE,FALSE
1935,"G005966","Francisco de -Grabador- Goya y Lucientes","Los borrachos o el triunfo de Baco","1778","Aguafuerte","Papel verjurado","Alto: 445 mm.; Ancho: 640 mm.; Alto huella de la plancha: 322 mm.; Ancho huella de la plancha: 436 mm.","Palau Antiguitats, Barcelona; Donación de la Fundación Amigos del Museo del Prado, 2018","https://www.museodelprado.es/coleccion/obra-de-arte/los-borrachos-o-el-triunfo-de-baco/ab125923-8615-444b-a753-6051675c4142?searchid=83271039-90f4-7875-dc29-c302c2590974","https://content3.cdnprado.net/imagenes/Documentos/imgsem/ab/ab12/ab125923-8615-444b-a753-6051675c4142/7846ddfe-3285-4644-b06e-34825c2603f5.jpg","data/images/G005966.jpg","Los borrachos o el triunfo de Baco - Francisco de -Grabador- Goya y Lucientes (1778)  https://www.museodelprado.es/coleccion/obra-de-arte/los-borrachos-o-el-triunfo-de-baco/ab125923-8615-444b-a753-6051675c4142?searchid=83271039-90f4-7875-dc29-c302c2590974",TRUE,FALSE
220,"P000852","Vicente Macip","La Coronación de la Virgen","Después de 1521","Óleo","Tabla","Alto: 23 cm.; Ancho: 19 cm.","Colección Real","https://www.museodelprado.es/coleccion/obra-de-arte/la-coronacion-de-la-virgen/c15d6121-6455-4e3c-8069-104bf684979d?searchid=83271039-90f4-7875-dc29-c302c2590974","https://content3.cdnprado.net/imagenes/Documentos/imgsem/c1/c15d/c15d6121-6455-4e3c-8069-104bf684979d/ea576ed1-b15c-4d6e-b2bc-2d7ff55d008a.jpg","data/images/P000852.jpg","La Coronación de la Virgen - Vicente Macip (Después de 1521)  https://www.museodelprado.es/coleccion/obra-de-arte/la-coronacion-de-la-virgen/c15d6121-6455-4e3c-8069-104bf684979d?searchid=83271039-90f4-7875-dc29-c302c2590974",TRUE,FALSE
473,"P001619","Clara Peeters","Bodegón con gavilán, aves, porcelana y conchas","1611","Óleo","Tabla","Alto: 52 cm.; Ancho: 71 cm.","Colección Real ([¿]Real Alcázar, Madrid, Pieza larga segunda pieza de las bobedas a donde su magestad comia de verano, 1666, s.n.[?]; [¿]Real Alcázar, Pieza larga de las bobedas, 1686, s.n.[?]; [¿]Real Alcázar, Pieza larga de las bobedas, 1701-1703, nº374[?]; Real Alcázar, Pinturas que se hallaron en las bobedas de palacio, 1734, nº269; Palacio del Buen Retiro, Madrid, Pinturas enttregadas en dhas. Casas Arzobispales a Dn Santiago de Bonabia, 1747, nº269; Palacio Nuevo, Madrid, Retrete del Rey, 1772, nº269; Palacio Nuevo, Pieza de paso a la de vestir, 1794, nº269; Palacio Nuevo, Dormitorio de Principes Pieza Novena, 1814-1818 s.n.; Museo Real de Pinturas a la muerte de Fernando VII, Madrid, Salón 2º Escuela Flamenca, 1834, nº231)","https://www.museodelprado.es/coleccion/obra-de-arte/bodegon-con-gavilan-aves-porcelana-y-conchas/11137fd7-e7a6-46d0-8345-08172ee26193?searchid=83271039-90f4-7875-dc29-c302c2590974","https://content3.cdnprado.net/imagenes/Documentos/imgsem/11/1113/11137fd7-e7a6-46d0-8345-08172ee26193/e9551418-3703-43f8-ad0a-424cad50a368.jpg","data/images/P001619.jpg","Bodegón con gavilán, aves, porcelana y conchas - Clara Peeters (1611)  https://www.museodelprado.es/coleccion/obra-de-arte/bodegon-con-gavilan-aves-porcelana-y-conchas/11137fd7-e7a6-46d0-8345-08172ee26193?searchid=83271039-90f4-7875-dc29-c302c2590974",TRUE,FALSE
746,"P001663","Pedro Pablo Rubens; Jacob Jordaens","Perseo liberando a Andrómeda","1639 - 1641","Óleo","Lienzo","Alto: 223 cm.; Ancho: 163 cm.","Colección Real (Real Alcázar, Madrid, Salón de los espejos cuarto principal, 1686, s.n.; Real Alcázar, Salón de los espejos-cuartos principales, 1701-1703, nº8; Real Alcázar, Pinturas que se llevaron a la casa donde vivio el Marqués de Bedmar, 1734, nº1077; Palacio Real del Buen Retiro, Madrid, Pinturas entregadas en dhas. Casas Arzobispales a don Santiago de Bonavia, 1747, nº1077; Palacio Nuevo, Madrid, Estudio de Andrés de la Calleja, 1772, nº1077; Palacio Nuevo, Casa de Rebeque, 1794, s.n.; Real Academia de Bellas Artes de San Fernando, Madrid, Pinturas que posee la Rea Academia de Bellas Artes de San Fernando, 1796-1805, nº56; Real Academia de Bellas Artes de San Fernando, Sala Reservada, 1827, nº55; Museo Real de Pinturas a la muerte de Fernando VII, Madrid, Sala Reservada, 1834, nº31)","https://www.museodelprado.es/coleccion/obra-de-arte/perseo-liberando-a-andromeda/7b862cf3-4835-4cdf-a322-375cc3ce7d81?searchid=83271039-90f4-7875-dc29-c302c2590974","https://content3.cdnprado.net/imagenes/Documentos/imgsem/7b/7b86/7b862cf3-4835-4cdf-a322-375cc3ce7d81/ff5b0177-7845-4d6b-a11c-ea3142ef8682.jpg","data/images/P001663.jpg","Perseo liberando a Andrómeda - Pedro Pablo Rubens; Jacob Jordaens (1639 - 1641)  https://www.museodelprado.es/coleccion/obra-de-arte/perseo-liberando-a-andromeda/7b862cf3-4835-4cdf-a322-375cc3ce7d81?searchid=83271039-90f4-7875-dc29-c302c2590974",TRUE,FALSE
1415,"D006068/040","Francisco de Goya y Lucientes","Sagrada Familia en un óvalo. Equivalencias numéricas entre cifras arábigas y romanas","1771","Lápiz negro; Pluma; Tinta de hollín","Papel verjurado","Alto: 187 mm.; Ancho: 130 mm.","Colección particular, Palma de Mallorca; Edmund Peel & Asociados, Madrid, 1993; Fervisa S.A, herencia de Manuel Villaescusa, Madrid, 1993; Museo del Prado, 1993.","https://www.museodelprado.es/coleccion/obra-de-arte/sagrada-familia-en-un-ovalo-equivalencias/5dda73e8-7ad7-4764-952b-9b304c7f4304?searchid=83271039-90f4-7875-dc29-c302c2590974","https://content3.cdnprado.net/imagenes/Documentos/imgsem/5d/5dda/5dda73e8-7ad7-4764-952b-9b304c7f4304/ddc3528f-d2e0-426a-b8ab-b2a159ca601b.jpg","data/images/D006068-040.jpg","Sagrada Familia en un óvalo. Equivalencias numéricas entre cifras arábigas y romanas - Francisco de Goya y Lucientes (1771)  https://www.museodelprado.es/coleccion/obra-de-arte/sagrada-familia-en-un-ovalo-equivalencias/5dda73e8-7ad7-4764-952b-9b304c7f4304?searchid=83271039-90f4-7875-dc29-c302c2590974",TRUE,FALSE
1160,"P007767","Francisco de Goya y Lucientes","La condesa de Chinchón","1800","Óleo","Lienzo sin forrar","Alto: 216 cm.; Ancho: 144 cm.","Madrid, palacio de Godoy, 1800. El 18 de diciembre de 1813, trasladado al Depósito General de Secuestros, situado en el almacén que la Fábrica de Cristales de San Ildefonso tenía en la calle Alcalá. 1814, palacio de Boadilla del Monte (Madrid) entre los bienes devueltos a la condesa de Chinchón. En posesión de los descendientes directos hasta su adquisición por el Estado, con destino al Museo del Prado, con fondos de Fervisa S.A, herencia del legado Villaescusa, en 2000.","https://www.museodelprado.es/coleccion/obra-de-arte/la-condesa-de-chinchon/bce64b6f-4648-42c0-9883-b08b20c6bf9a?searchid=83271039-90f4-7875-dc29-c302c2590974","https://content3.cdnprado.net/imagenes/Documentos/imgsem/bc/bce6/bce64b6f-4648-42c0-9883-b08b20c6bf9a/d5487e2b-cdb5-4d13-8ae3-a7a52c3905e5.jpg","data/images/P007767.jpg","La condesa de Chinchón - Francisco de Goya y Lucientes (1800)  https://www.museodelprado.es/coleccion/obra-de-arte/la-condesa-de-chinchon/bce64b6f-4648-42c0-9883-b08b20c6bf9a?searchid=83271039-90f4-7875-dc29-c302c2590974",TRUE,FALSE
1169,"P002548","Francisco de Goya y Lucientes","La Industria","1804 - 1806","Temple","Lienzo","Diámetro: 227 cm.","Palacio de Godoy, Madrid. Quedó en el edificio, como parte de su decoración, cuando en 1807 pasó a ser sede del Consejo del Almirantazgo y, sucesivamente, de la Biblioteca Real, y de las Secretarías de Gracia y Justicia, Guerra, Marina y Hacienda. Ingresó en el Museo del Prado en 1932, depositado por el Ministerio de Marina, como intercambio con obras del Museo.","https://www.museodelprado.es/coleccion/obra-de-arte/la-industria/c83f6475-829f-4add-a1eb-94296378331d?searchid=83271039-90f4-7875-dc29-c302c2590974","https://content3.cdnprado.net/imagenes/Documentos/imgsem/c8/c83f/c83f6475-829f-4add-a1eb-94296378331d/3689b3dd-9d55-48b0-9e2c-2cf2e4aa85bc.jpg","data/images/P002548.jpg","La Industria - Francisco de Goya y Lucientes (1804 - 1806)  https://www.museodelprado.es/coleccion/obra-de-arte/la-industria/c83f6475-829f-4add-a1eb-94296378331d?searchid=83271039-90f4-7875-dc29-c302c2590974",TRUE,FALSE
1668,"D004003","Francisco de Goya y Lucientes","Lucha conyugal","1812 - 1823","Aguada parda","Papel verjurado","Alto: 208 mm.; Ancho: 146 mm.","Javier Goya y Bayeu, 1828; Mariano Goya y Goicoechea, 1854; Román Garreta y Huerta, c. 1855-60; Museo de la Trinidad, 1866; Museo del Prado, 1872.","https://www.museodelprado.es/coleccion/obra-de-arte/lucha-conyugal/0cea7314-180c-4606-b3c1-b3a3a73d3bc6?searchid=83271039-90f4-7875-dc29-c302c2590974","https://content3.cdnprado.net/imagenes/Documentos/imgsem/0c/0cea/0cea7314-180c-4606-b3c1-b3a3a73d3bc6/d6d78e96-d332-4d61-abe9-c4ef56dc110b.jpg","data/images/D004003.jpg","Lucha conyugal - Francisco de Goya y Lucientes (1812 - 1823)  https://www.museodelprado.es/coleccion/obra-de-arte/lucha-conyugal/0cea7314-180c-4606-b3c1-b3a3a73d3bc6?searchid=83271039-90f4-7875-dc29-c302c2590974",TRUE,FALSE
2068,"O000109","Taller de las Águilas (?)","Vaso de cristal en forma de águila","1550 - 1600","Esmaltado; Tallado; Grabado","Cristal de roca / cuarzo hialino; Esmalte; Oro","Alto: 21,5 cm.; Ancho: 21 cm.; Fondo: 13,5 cm.; Peso: 688 g.; Ancho base: 7,1 cm.; Fondo base: 8,5 cm.","Colección Real","https://www.museodelprado.es/coleccion/obra-de-arte/vaso-de-cristal-en-forma-de-aguila/3c032673-9a2c-4a00-834d-79e0d7eba2e5?searchid=83271039-90f4-7875-dc29-c302c2590974","https://content3.cdnprado.net/imagenes/Documentos/imgsem/3c/3c03/3c032673-9a2c-4a00-834d-79e0d7eba2e5/56259cb7-e4c3-4717-b218-f3edb906afc9.jpg","data/images/O000109.jpg","Vaso de cristal en forma de águila - Taller de las Águilas (?) (1550 - 1600)  https://www.museodelprado.es/coleccion/obra-de-arte/vaso-de-cristal-en-forma-de-aguila/3c032673-9a2c-4a00-834d-79e0d7eba2e5?searchid=83271039-90f4-7875-dc29-c302c2590974",TRUE,FALSE
505,"P000201","Guercino","Susana y los viejos","1617","Óleo","Lienzo","Alto: 176 cm.; Ancho: 208 cm.","Pintado para Alessandro Ludovisi, 1617; Colección de Alessandro Ludovisi, Roma, hasta 1664; Colección Real (Colección de Felipe IV, 1664; Real Monasterio de El Escorial, Madrid, 1667; Palacio Real Nuevo, Madrid, 1814).","https://www.museodelprado.es/coleccion/obra-de-arte/susana-y-los-viejos/9c9b3611-5c80-457d-a99a-e5580f3074e6?searchid=83271039-90f4-7875-dc29-c302c2590974","https://content3.cdnprado.net/imagenes/Documentos/imgsem/9c/9c9b/9c9b3611-5c80-457d-a99a-e5580f3074e6/987dbbd3-f7d2-45d3-9d8f-70dfae9db6de.jpg","data/images/P000201.jpg","Susana y los viejos - Guercino (1617)  https://www.museodelprado.es/coleccion/obra-de-arte/susana-y-los-viejos/9c9b3611-5c80-457d-a99a-e5580f3074e6?searchid=83271039-90f4-7875-dc29-c302c2590974",TRUE,FALSE
1634,"D004089","Francisco de Goya y Lucientes","Dispierta ynocente","1810 - 1811","Aguada; Pincel; Tinta de hollín; Tinta parda; Tinta ferrogálica; Trazos de lápiz negro","Papel verjurado","Alto: 205 mm.; Ancho: 145 mm.","Javier Goya, Madrid, 1828; Mariano Goya, Madrid, 1854; Federico de Madrazo y/o Román Garreta, Madrid, c. 1855-1860; Museo de la Trinidad, Madrid, 5-4-1866; Museo del Prado, 1872.","https://www.museodelprado.es/coleccion/obra-de-arte/dispierta-ynocente/87b2019a-1be5-4092-ac3f-f93b1be754e6?searchid=83271039-90f4-7875-dc29-c302c2590974","https://content3.cdnprado.net/imagenes/Documentos/imgsem/87/87b2/87b2019a-1be5-4092-ac3f-f93b1be754e6/6d366f71-e85f-460d-9a0a-e3f5ba7b5a8e.jpg","data/images/D004089.jpg","Dispierta ynocente - Francisco de Goya y Lucientes (1810 - 1811)  https://www.museodelprado.es/coleccion/obra-de-arte/dispierta-ynocente/87b2019a-1be5-4092-ac3f-f93b1be754e6?searchid=83271039-90f4-7875-dc29-c302c2590974",TRUE,FALSE
1296,"P002606","Mariano Fortuny y Marsal","Desnudo en la playa de Portici","1874","Óleo","Tabla","Alto: 13 cm.; Ancho: 19 cm.","Herederos del pintor, 1874; colección Ramón de Errazu; legado Ramón de Errazu y Rubio de Tejada, 1904","https://www.museodelprado.es/coleccion/obra-de-arte/desnudo-en-la-playa-de-portici/33ac763d-c95d-43a9-bd98-70ee23e46911?searchid=83271039-90f4-7875-dc29-c302c2590974","https://content3.cdnprado.net/imagenes/Documentos/imgsem/33/33ac/33ac763d-c95d-43a9-bd98-70ee23e46911/6447dcb7-1326-4262-b939-ef0638deb474.jpg","data/images/P002606.jpg","Desnudo en la playa de Portici - Mariano Fortuny y Marsal (1874)  https://www.museodelprado.es/coleccion/obra-de-arte/desnudo-en-la-playa-de-portici/33ac763d-c95d-43a9-bd98-70ee23e46911?searchid=83271039-90f4-7875-dc29-c302c2590974",TRUE,FALSE
